id,method,fold,f1,rec,pre
grp1_a.I1.e.D.parva.C1.SSU.943,MxFold2,0,0.762295081967213,0.7560975609756098,0.768595041322314
grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506,MxFold2,0,0.3412698412698413,0.32575757575757575,0.35833333333333334
grp1_a.I1.e.A.stipitatus.C1.SSU.1046,MxFold2,0,0.8467741935483871,0.84,0.8536585365853658
grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798,MxFold2,0,0.5833333333333333,0.6292134831460674,0.5436893203883495
grp1_a.I1.e.P.clavariiformis.C1.SSU.943,MxFold2,0,0.6126126126126127,0.68,0.5573770491803278
grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506,MxFold2,0,0.5447154471544715,0.5630252100840336,0.5275590551181102
grp1_a.I1.e.T.hyperangularis.C1.LSU.1925,MxFold2,0,0.6821705426356589,0.6929133858267716,0.6717557251908397
grp1_a.I1.e.P.pachydermus.C1.SSU.943,MxFold2,0,0.2385321100917431,0.2524271844660194,0.22608695652173913
grp1_a.I1.m.M.grisea.B2.ND1,REDfold,0,0.23008849557522126,0.2,0.2708333333333333
grp1_a.I1.e.P.inouyei.C1.SSU.1506,REDfold,0,0.49504950495049516,0.42016806722689076,0.6024096385542169
grp1_a.I1.e.C.saxonicum.C1.SSU.1506,REDfold,0,0.32075471698113206,0.2833333333333333,0.3695652173913043
grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921,REDfold,0,0.2962962962962963,0.2545454545454545,0.35443037974683544
grp1_a.I1.e.G.planctonica.C1.SSU.943,REDfold,0,0.10666666666666666,0.08955223880597014,0.13186813186813187
grp1_a.I1.e.L.dispersa.UNK.SSU.114,REDfold,0,0.3191489361702128,0.25,0.4411764705882353
grp1_a.I1.e.P.inouyei.C1.SSU.943,REDfold,0,0.30588235294117644,0.25,0.3939393939393939
grp1_a.I1.e.T.pigmentosa.C1.LSU.1925,REDfold,0,0.16964285714285712,0.15079365079365079,0.19387755102040816
grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943,REDfold,0,0.5,0.4214876033057851,0.6144578313253012
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389,REDfold,0,0.5964912280701754,0.53125,0.68
grp1_a.I1.m.S.luteus.A1.LSU.2504,REDfold,0,0.2337662337662338,0.17307692307692307,0.36
grp1_a.I1.e.P.macrosporus.C1.SSU.1506,REDfold,0,0.3,0.2631578947368421,0.3488372093023256
grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506,REDfold,0,0.12556053811659193,0.1044776119402985,0.15730337078651685
grp1_a.I1.e.C.grayi.UNK.SSU.1046,REDfold,0,0.35000000000000003,0.28,0.4666666666666667
grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921,REDfold,0,0.5280898876404494,0.42342342342342343,0.7014925373134329
grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925,REDfold,0,0.16,0.14173228346456693,0.1836734693877551
grp1_a.I1.e.L.dispersa.UNK.SSU.1210,REDfold,0,0.08791208791208793,0.08,0.0975609756097561
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516,REDfold,0,0.6451612903225806,0.5970149253731343,0.7017543859649122
grp1_a.I1.e.P.sarcinoidea.C1.SSU.943,REDfold,0,0.2692307692307692,0.2616822429906542,0.27722772277227725
grp1_a.I1.e.L.dispersa.UNK.SSU.1046,REDfold,0,0.11363636363636363,0.08196721311475409,0.18518518518518517
grp1_b.I1.e.C.saccharophila.C1.SSU.156,REDfold,0,0.3127962085308057,0.27049180327868855,0.3707865168539326
grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943,REDfold,0,0.3187250996015936,0.2857142857142857,0.36036036036036034
grp1_a.I1.e.C.saccatum.C1.SSU.1512,REDfold,0,0.40888888888888886,0.3357664233576642,0.5227272727272727
grp1_a.I1.e.A.capsulatus.G184B.C1.SSU,REDfold,0,0.411214953271028,0.3697478991596639,0.4631578947368421
grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921,REDfold,0,0.5189189189189188,0.41739130434782606,0.6857142857142857
grp1_a.I1.e.E.dermatitidis.C1.SSU.943,REDfold,0,0.3942307692307692,0.3228346456692913,0.5061728395061729
grp1_a.I1.e.A.adeninivorans.C1.LSU.2449,REDfold,0,0.2094240837696335,0.19607843137254902,0.2247191011235955
grp1_a.I1.c.S.bicolor.C3.tLEU,REDfold,0,0.046783625730994156,0.04819277108433735,0.045454545454545456
grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU,REDfold,0,0.46031746031746035,0.35802469135802467,0.6444444444444445
grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921,REDfold,0,0.2122905027932961,0.17592592592592593,0.2676056338028169
grp1_a.I1.e.P.macrosporus.C1.SSU.943,REDfold,0,0.34730538922155685,0.28431372549019607,0.4461538461538462
grp1_a.I1.e.T.malaccensis.C1.LSU.1925,REDfold,0,0.4601769911504425,0.416,0.5148514851485149
grp1_a.I1.b.S.hofmanii.C3.tMET,REDfold,0,0.44247787610619466,0.352112676056338,0.5952380952380952
grp1_a.I1.e.D.parva.C1.SSU.1512,REDfold,0,0.5660377358490566,0.45454545454545453,0.75
grp1_a.I1.e.G.spirotaenia.C1.SSU.1506,REDfold,0,0.18292682926829268,0.15,0.234375
grp1_a.I1.e.P.carinii.C1.SSU.1506,REDfold,0,0.2621359223300971,0.23684210526315788,0.29347826086956524
grp1_a.I1.e.U.maydis.C1.SSU.943,REDfold,0,0.34285714285714286,0.29508196721311475,0.4090909090909091
grp1_a.I1.e.L.dispersa.UNK.SSU.287,REDfold,0,0.0,0.0,0.0
grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET,REDfold,0,0.4369747899159664,0.33766233766233766,0.6190476190476191
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506,REDfold,0,0.3902439024390244,0.3076923076923077,0.5333333333333333
grp1_a.I1.b.Synechococcus.sp2.C3.tLEU,REDfold,0,0.30769230769230765,0.2631578947368421,0.37037037037037035
grp1_a.I1.c.G.prostrata.C3.tLEU,REDfold,0,0.01680672268907563,0.016666666666666666,0.01694915254237288
grp1_a.I1.c.A.cherimola.C3.tLEU,REDfold,0,0.1342281879194631,0.18181818181818182,0.10638297872340426
grp1_a.I1.e.A.capsulatus.G186B.C1.SSU,REDfold,0,0.411214953271028,0.3697478991596639,0.4631578947368421
grp1_a.I1.e.S.paniceum.UNK.SSU.114,REDfold,0,0.5542168674698795,0.40350877192982454,0.8846153846153846
grp1_a.I1.e.D.salina.C1.SSU.943,REDfold,0,0.42786069651741293,0.3524590163934426,0.5443037974683544
grp1_a.I1.e.S.paniceum.UNK.SSU.1052,REDfold,0,0.21276595744680848,0.15151515151515152,0.35714285714285715
grp1_a.I1.e.S.paniceum.UNK.SSU.287,REDfold,0,0.26373626373626374,0.1791044776119403,0.5
grp1_a.I1.e.S.granulatum.C1.SSU.1506,REDfold,0,0.3010752688172043,0.23728813559322035,0.4117647058823529
grp1_a.I1.e.L.dispersa.UNK.SSU.1516,REDfold,0,0.16279069767441862,0.11475409836065574,0.28
grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506,REDfold,0,0.3950617283950617,0.3582089552238806,0.44036697247706424
grp1_a.I1.e.C.grayi.UNK.SSU.1516,REDfold,0,0.25,0.234375,0.26785714285714285
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210,REDfold,0,0.36036036036036034,0.29850746268656714,0.45454545454545453
grp1_a.I1.e.L.dispersa.UNK.SSU.789,REDfold,0,0.24324324324324326,0.2,0.3103448275862069
grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem,REDfold,0,0.45901639344262296,0.43410852713178294,0.48695652173913045
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943,REDfold,0,0.14193548387096774,0.11702127659574468,0.18032786885245902
grp1_a.I1.e.M.caldariorum.C1.SSU.1506,REDfold,0,0.23414634146341465,0.19834710743801653,0.2857142857142857
grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU,REDfold,0,0.5422222222222222,0.5,0.5922330097087378
grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921,REDfold,0,0.1264367816091954,0.10476190476190476,0.15942028985507245
grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506,REDfold,0,0.21621621621621623,0.16666666666666666,0.3076923076923077
grp1_a.I1.e.S.paniceum.UNK.SSU.1210,REDfold,0,0.12173913043478261,0.09090909090909091,0.18421052631578946
grp1_a.I1.m.S.pombe.B1.OX1,REDfold,0,0.2782608695652174,0.24242424242424243,0.32653061224489793
grp1_a.I1.e.L.dispersa.UNK.SSU.516,REDfold,0,0.07476635514018691,0.05263157894736842,0.12903225806451613
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046,REDfold,0,0.4201680672268907,0.3424657534246575,0.5434782608695652
grp1_b.I1.e.T.thermophila.C1.LSU.1925,REDfold,0,0.45901639344262296,0.43410852713178294,0.48695652173913045
grp1_a.I1.e.S.paniceum.UNK.SSU.1506,REDfold,0,0.336283185840708,0.2835820895522388,0.41304347826086957
grp1_a.I1.e.D.parva.C1.SSU.943,REDfold,0,0.5482233502538071,0.43902439024390244,0.7297297297297297
grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506,REDfold,0,0.26556016597510373,0.24242424242424243,0.29357798165137616
grp1_a.I1.e.A.stipitatus.C1.SSU.1046,REDfold,0,0.4377682403433476,0.408,0.4722222222222222
grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798,REDfold,0,0.3924050632911393,0.34831460674157305,0.4492753623188406
grp1_a.I1.e.P.clavariiformis.C1.SSU.943,REDfold,0,0.3636363636363637,0.34,0.39080459770114945
grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506,REDfold,0,0.34,0.2857142857142857,0.41975308641975306
grp1_a.I1.e.T.hyperangularis.C1.LSU.1925,REDfold,0,0.16,0.14173228346456693,0.1836734693877551
grp1_a.I1.e.P.pachydermus.C1.SSU.943,REDfold,0,0.16304347826086957,0.14563106796116504,0.18518518518518517
grp1_a.I1.e.T.cosmopolitanis.C1.LSU.1925,UFold,0,0.37638376383763833,0.4015748031496063,0.3541666666666667
grp1_a.I1.e.T.hyperangularis.C1.LSU.1925,UFold,0,0.37638376383763833,0.4015748031496063,0.3541666666666667
grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921,UFold,0,0.16460905349794241,0.19047619047619047,0.14492753623188406
grp1_a.I1.b.Phormidium.sp.N182.C3.tLEU,UFold,0,0.5,0.5061728395061729,0.4939759036144578
grp1_a.I1.e.D.salina.C1.SSU.943,UFold,0,0.4784313725490196,0.5,0.45864661654135336
grp1_a.I1.m.S.pombe.B1.OX1,UFold,0,0.125,0.16666666666666666,0.1
grp1_a.I1.e.L.dispersa.UNK.SSU.287,UFold,0,0.08333333333333333,0.0847457627118644,0.08196721311475409
grp1_a.I1.e.L.dispersa.UNK.SSU.1516,UFold,0,0.30656934306569344,0.3442622950819672,0.27631578947368424
grp1_a.I1.e.C.ellipsoidea.IAMC-87.C1.SSU.1506,UFold,0,0.4473684210526316,0.5074626865671642,0.4
grp1_a.I1.e.S.paniceum.UNK.SSU.1052,UFold,0,0.28368794326241137,0.30303030303030304,0.26666666666666666
grp1_a.I1.e.A.capsulatus.CBS213.53.C1.SSU.943,UFold,0,0.41129032258064513,0.4214876033057851,0.4015748031496063
grp1_b.I1.e.T.thermophila.C1.LSU.1925,UFold,0,0.4615384615384615,0.5348837209302325,0.40588235294117647
grp1_a.I1.e.P.carinii.C1.SSU.1506,UFold,0,0.2450592885375494,0.2719298245614035,0.22302158273381295
grp1_a.I1.e.S.paniceum.UNK.SSU.1210,UFold,0,0.3493975903614458,0.37662337662337664,0.3258426966292135
grp1_a.I1.c.A.cherimola.C3.tLEU,UFold,0,0.08121827411167512,0.14545454545454545,0.056338028169014086
grp1_a.I1.e.S.paniceum.UNK.SSU.287,UFold,0,0.3916083916083916,0.417910447761194,0.3684210526315789
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1516,UFold,0,0.5945945945945946,0.6567164179104478,0.5432098765432098
grp1_a.I1.e.A.stipitatus.C1.SSU.1046,UFold,0,0.47876447876447875,0.496,0.4626865671641791
grp1_b.I1.e.M.anisopliae.3.C1.LSU.1921,UFold,0,0.3451327433628319,0.35454545454545455,0.33620689655172414
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1046,UFold,0,0.4375,0.4794520547945205,0.40229885057471265
grp1_a.I1.e.P.inouyei.C1.SSU.1506,UFold,0,0.4765625,0.5126050420168067,0.44525547445255476
grp1_a.I1.e.C.saccatum.C1.SSU.1512,UFold,0,0.3680555555555555,0.38686131386861317,0.3509933774834437
grp1_a.I1.e.P.carinii.Pc3.C1.LSU.1921,UFold,0,0.39655172413793105,0.42592592592592593,0.3709677419354839
grp1_a.I1.e.S.granulatum.C1.SSU.1506,UFold,0,0.3515625,0.3813559322033898,0.32608695652173914
grp1_a.I1.e.T.pigmentosa.C1.LSU.1925,UFold,0,0.3407407407407407,0.36507936507936506,0.3194444444444444
grp1_a.I1.e.A.adeninivorans.C1.LSU.2449,UFold,0,0.35249042145593873,0.45098039215686275,0.2893081761006289
grp1_a.I1.e.T.malaccensis.C1.LSU.1925,UFold,0,0.38345864661654133,0.408,0.3617021276595745
grp1_a.I1.c.S.bicolor.C3.tLEU,UFold,0,0.05084745762711864,0.07228915662650602,0.0392156862745098
grp1_a.I1.e.A.capsulatus.G186B.C1.SSU,UFold,0,0.3106060606060606,0.3445378151260504,0.2827586206896552
grp1_a.I1.e.S.paniceum.UNK.SSU.114,UFold,0,0.5737704918032787,0.6140350877192983,0.5384615384615384
grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943,UFold,0,0.28378378378378377,0.3,0.2692307692307692
grp1_a.I1.e.E.dermatitidis.C1.SSU.943,UFold,0,0.33460076045627374,0.3464566929133858,0.3235294117647059
grp1_a.I1.e.P.macrosporus.C1.SSU.1506,UFold,0,0.2693877551020408,0.2894736842105263,0.25190839694656486
grp1_a.I1.e.G.planctonica.C1.SSU.943,UFold,0,0.46545454545454545,0.47761194029850745,0.45390070921985815
grp1_a.I1.e.C.ellipsoidea.211-1a.C1.SSU.1506,UFold,0,0.34146341463414637,0.3712121212121212,0.3161290322580645
grp1_a.I1.e.D.parva.C1.SSU.1512,UFold,0,0.47619047619047616,0.49242424242424243,0.46099290780141844
grp1_a.I1.e.C.grayi.UNK.SSU.1516,UFold,0,0.36585365853658536,0.46875,0.3
grp1_a.I1.e.L.dispersa.UNK.SSU.1210,UFold,0,0.08928571428571427,0.1,0.08064516129032258
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.1506,UFold,0,0.42201834862385323,0.4423076923076923,0.40350877192982454
grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798,UFold,0,0.24242424242424243,0.2696629213483146,0.22018348623853212
grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET,UFold,0,0.43478260869565216,0.45454545454545453,0.4166666666666667
grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.1506,UFold,0,0.264406779661017,0.291044776119403,0.2422360248447205
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210,UFold,0,0.46451612903225803,0.5373134328358209,0.4090909090909091
grp1_b.I1.e.C.saccharophila.C1.SSU.156,UFold,0,0.42801556420233466,0.45081967213114754,0.4074074074074074
grp1_a.I1.e.L.dispersa.UNK.SSU.789,UFold,0,0.18518518518518517,0.2222222222222222,0.15873015873015872
grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU,UFold,0,0.29885057471264365,0.319672131147541,0.2805755395683453
grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506,UFold,0,0.38281250000000006,0.4083333333333333,0.3602941176470588
grp1_s.I1.e.T.thermophila.C1.LSU.1925.schem,UFold,0,0.4615384615384615,0.5348837209302325,0.40588235294117647
grp1_a.I1.e.D.parva.C1.SSU.943,UFold,0,0.5206611570247934,0.5121951219512195,0.5294117647058824
grp1_a.I1.e.P.carinii.Pc2.C1.LSU.1921,UFold,0,0.37719298245614036,0.38738738738738737,0.36752136752136755
grp1_a.I1.e.M.caldariorum.C1.SSU.1506,UFold,0,0.22053231939163498,0.2396694214876033,0.20422535211267606
grp1_a.I1.e.U.maydis.C1.SSU.943,UFold,0,0.37551020408163255,0.3770491803278688,0.37398373983739835
grp1_a.I1.e.P.pachydermus.C1.SSU.943,UFold,0,0.20353982300884954,0.22330097087378642,0.18699186991869918
grp1_a.I1.e.P.sarcinoidea.C1.SSU.943,UFold,0,0.2823529411764706,0.3364485981308411,0.24324324324324326
grp1_a.I1.m.S.luteus.A1.LSU.2504,UFold,0,0.2488479262672811,0.25961538461538464,0.23893805309734514
grp1_a.I1.e.L.dispersa.UNK.SSU.516,UFold,0,0.012269938650306747,0.013157894736842105,0.011494252873563218
grp1_a.I1.e.C.saxonicum.C1.SSU.1506,UFold,0,0.16730038022813687,0.18333333333333332,0.15384615384615385
grp1_a.I1.e.L.dispersa.UNK.SSU.1046,UFold,0,0.014285714285714285,0.01639344262295082,0.012658227848101266
grp1_a.I1.e.P.carinii.Pc1.C1.LSU.1921,UFold,0,0.5042016806722688,0.5217391304347826,0.4878048780487805
grp1_a.I1.e.P.inouyei.C1.SSU.943,UFold,0,0.3693693693693693,0.3942307692307692,0.3474576271186441
grp1_a.I1.e.G.spirotaenia.C1.SSU.1506,UFold,0,0.3636363636363636,0.4,0.3333333333333333
grp1_a.I1.e.C.grayi.UNK.SSU.1046,UFold,0,0.3170731707317073,0.3466666666666667,0.29213483146067415
grp1_a.I1.e.A.capsulatus.G184B.C1.SSU,UFold,0,0.3106060606060606,0.3445378151260504,0.2827586206896552
grp1_a.I1.e.Staurastrum.sp.M752.C1.SSU.1506,UFold,0,0.43410852713178294,0.47058823529411764,0.4028776978417266
grp1_a.I1.e.P.clavariiformis.C1.SSU.943,UFold,0,0.47826086956521735,0.55,0.4230769230769231
grp1_a.I1.m.M.grisea.B2.ND1,UFold,0,0.45333333333333337,0.5230769230769231,0.4
grp1_a.I1.e.P.macrosporus.C1.SSU.943,UFold,0,0.25,0.2647058823529412,0.23684210526315788
grp1_a.I1.b.S.hofmanii.C3.tMET,UFold,0,0.5428571428571428,0.5352112676056338,0.5507246376811594
grp1_a.I1.e.C.merochlorophea.UNK.SSU.1389,UFold,0,0.5205479452054794,0.59375,0.4634146341463415
grp1_a.I1.c.G.prostrata.C3.tLEU,UFold,0,0.21686746987951805,0.3,0.16981132075471697
grp1_a.I1.b.Synechococcus.sp2.C3.tLEU,UFold,0,0.569620253164557,0.5921052631578947,0.5487804878048781
grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943,UFold,0,0.18357487922705315,0.20212765957446807,0.168141592920354
grp1_a.I1.e.L.dispersa.UNK.SSU.114,UFold,0,0.31746031746031744,0.3333333333333333,0.30303030303030304
grp1_a.I1.e.S.paniceum.UNK.SSU.1506,UFold,0,0.33783783783783783,0.373134328358209,0.30864197530864196
grp1_a.I1.m.M.grisea.B2.ND1,sincFold,0,0.2714285714285714,0.2923076923076923,0.25333333333333335
grp1_a.I1.e.P.inouyei.C1.SSU.1506,sincFold,0,0.45762711864406774,0.453781512605042,0.46153846153846156
grp1_a.I1.e.C.saxonicum.C1.SSU.1506,sincFold,0,0.2962962962962963,0.3,0.2926829268292683
